State/Territory,Week_Ending_Date,Data_Collection_Period,State/Territory_WVAL,National_WVAL,Regional_WVAL,WVAL_Category,Coverage
"Maryland","2023-02-11","All Results","2.95153996998221","6.562451995564604","6.779018678386817","Low",
"Maryland","2024-08-17","1 Year","14.453303373144609","8.83101206438726","9.875298278944296","Very High",
"Maryland","2024-12-07","1 Year","3.924300283983914","2.916848610484092","2.3415825541993254","Moderate",
"Maryland","2024-04-06","1 Year","1.5443710607829764","2.243935085835756","2.6708832217956013","Low",
"Maryland","2023-03-11","All Results","0.8395487496590363","4.643610245716043","2.9524345770979714","Minimal",
"Maryland","2023-12-23","All Results","10.114747027479973","12.552074859585112","9.777228129627012","Very High","Limited Coverage"
"Maryland","2024-02-17","All Results","5.509437998198117","7.2132062751277095","8.933507184770054","High","Limited Coverage"
"Maryland","2024-09-28","All Results","3.098624552832543","4.218529742997779","3.9692080399649514","Moderate",
"Maryland","2023-06-03","All Results","0.3324834623292831","1.3795253218994188","1.4789018388695887","Minimal",
"Maryland","2023-12-16","All Results","8.785259965709264","10.372413559842052","7.654516473625768","Very High","Limited Coverage"
"Maryland","2024-08-24","6 Months","8.583440237883703","9.03647682487632","10.41052610023403","Very High",
"Maryland","2024-12-28","45 Days","6.053420182128773","4.982745041439521","3.795081264934601","High",
"Maryland","2024-11-02","All Results","1.9158691977586624","2.0401554346884945","1.7970958848754228","Low",
"Maryland","2023-10-28","All Results","3.1615837950158987","4.381076314711885","3.309985936121538","Moderate","Limited Coverage"
"Maryland","2023-10-07","All Results","2.7795903729282863","4.712052021681625","3.472449502543597","Low","Limited Coverage"
"Maryland","2024-11-16","All Results","2.600834927223396","1.779340257555934","1.3118408428604817","Low",
"Maryland","2023-03-25","All Results","0.4970373126479982","4.6867272235061685","3.6884726217860795","Minimal",
"Maryland","2022-10-08","All Results","1.2418031295734373","3.7220181964983223","2.1658233636477995","Minimal",
"Maryland","2024-12-21","1 Year","4.412479754377897","4.221814322437602","3.3755894473326653","Moderate",
"Maryland","2023-04-29","All Results","0.2997228454360169","2.0045458506877614","1.6951330709619064","Minimal",
"Maryland","2023-11-04","All Results","8.20956658049801","4.813581043592999","3.41483898726673","Very High","Limited Coverage"
"Maryland","2024-03-30","All Results","2.177155498602323","2.534777416871998","2.811335996238218","Low",
"Maryland","2022-12-03","All Results","5.4908283995426075","9.17217747419739","6.784881650943349","High",
"Maryland","2024-06-01","1 Year","2.5566713185018326","2.0607559189605826","1.9128398893685055","Low",
"Maryland","2024-03-16","1 Year","2.8082430971003665","3.161934252414194","4.027756395662658","Low",
"Maryland","2023-07-15","All Results","1.4384083693790928","1.9838512281338008","2.107780181786061","Minimal","Limited Coverage"
"Maryland","2024-11-23","6 Months","1.8603038856486407","1.9551341892926186","1.6977826690855466","Low",
"Maryland","2023-10-21","All Results","4.37298802608457","4.297563137221412","3.3445904664613053","Moderate","Limited Coverage"
"Maryland","2022-09-03","All Results","3.3340697829488937","6.076573064919351","6.433250066351478","Moderate",
"Maryland","2024-09-07","All Results","9.045921769614926","8.221262150443065","8.339784394419578","Very High",
"Maryland","2022-06-04","All Results","4.435933437288301","7.818011507808654","7.635351830640893","Moderate","Limited Coverage"
"Maryland","2023-01-28","All Results","4.541081222746147","6.193220651010433","6.693141431043384","High",
"Maryland","2024-10-12","All Results","3.0686948685980835","2.4636968932143013","2.1687522327384365","Moderate",
"Maryland","2022-12-17","All Results","4.988193369812217","9.496322111671303","7.766029241193431","High",
"Maryland","2024-06-01","All Results","2.5566713185018326","2.0607559189605826","1.9128398893685055","Low",
"Maryland","2024-09-14","1 Year","7.6902821574278","7.308939266079158","7.025374716009615","High",
"Maryland","2022-06-18","All Results","3.7191504618014495","7.234257611466487","5.937852253161638","Moderate","Limited Coverage"
"Maryland","2023-01-14","All Results","7.9374515826988805","6.261466631713653","7.087075615310886","High",
"Maryland","2025-01-11","6 Months","7.436767950540119","5.343608299518811","4.461143652301165","High",
"Maryland","2024-12-21","All Results","4.412479754377897","4.221814322437602","3.3755894473326653","Moderate",
"Maryland","2025-01-25","6 Months","3.987773138908813","4.679867517612251","4.609869479927696","Moderate",
"Maryland","2022-09-24","All Results",,"5.01202614576741","4.787947578172062","No Data",
"Maryland","2023-05-27","All Results","0.270556989011733","1.5726990152402607","1.465500236994018","Minimal",
"Maryland","2024-04-20","1 Year","1.4583087084521016","1.6357748189087942","1.659236922234773","Minimal",
"Maryland","2023-09-30","All Results","5.099491466528117","5.415711322071449","3.9300146029432548","High","Limited Coverage"
"Maryland","2024-08-10","6 Months","10.446265686444214","8.746252428236417","10.81738939900563","Very High",
"Maryland","2024-09-28","1 Year","3.098624552832543","4.218529742997779","3.9692080399649514","Moderate",
"Maryland","2024-10-05","6 Months","3.2201400684681776","2.93891041556414","3.149832694023636","Moderate",
"Maryland","2024-08-31","1 Year","8.632092441565787","8.816965861180925","9.132186314170458","Very High",
"Maryland","2024-09-21","All Results","6.0686815498048325","5.645855066501125","5.518491554889879","High",
"Maryland","2024-11-02","1 Year","1.9158691977586624","2.0401554346884945","1.7970958848754228","Low",
"Maryland","2025-01-04","6 Months","8.144242182481545","5.617555494448327","4.355420695107138","Very High",
"Maryland","2023-03-04","All Results","1.8992778503234078","5.44494426581891","3.8892146542124766","Low",
"Maryland","2022-07-09","All Results","2.9617278532367504","10.00628339449086","8.435725099908787","Low",
"Maryland","2023-12-09","All Results","6.429383785722697","9.012037040139173","6.169381567385502","High","Limited Coverage"
"Maryland","2024-05-04","All Results","1.7280185568051674","1.468553871817065","1.4024893871324697","Low",
"Maryland","2023-11-25","All Results","9.522009258129568","6.489104221035529","4.224464057641512","Very High","Limited Coverage"
"Maryland","2024-07-13","All Results","8.623810863637313","5.921165641568509","5.913234145945472","Very High",
"Maryland","2024-07-06","1 Year","6.767346649645621","4.666170555971948","4.838990609136189","High",
"Maryland","2023-09-23","All Results","7.868267019966037","5.650759093150606","4.519695329367726","High","Limited Coverage"
"Maryland","2024-07-13","1 Year","8.623810863637313","5.921165641568509","5.913234145945472","Very High",
"Maryland","2022-11-12","All Results","1.5575807946945306","4.395619968455888","2.3833176605016906","Low",
"Maryland","2024-02-17","1 Year","5.509437998198117","7.2132062751277095","8.933507184770054","High","Limited Coverage"
"Maryland","2024-10-19","All Results","3.17349506715824","2.1281403072229943","2.2316510419016407","Moderate",
"Maryland","2024-09-14","All Results","7.6902821574278","7.308939266079158","7.025374716009615","High",
"Maryland","2022-05-28","All Results","7.231548485494729","7.97935120408485","7.107723002125354","High","Limited Coverage"
"Maryland","2024-05-18","All Results","1.241814817255681","1.673761570618223","1.530793137459497","Minimal",
"Maryland","2024-09-14","6 Months","7.6902821574278","7.308939266079158","7.025374716009615","High",
"Maryland","2024-10-12","6 Months","3.0686948685980835","2.4636968932143013","2.1687522327384365","Moderate",
"Maryland","2025-01-25","1 Year","3.987773138908813","4.679867517612251","4.609869479927696","Moderate",
"Maryland","2024-09-21","1 Year","6.0686815498048325","5.645855066501125","5.518491554889879","High",
"Maryland","2024-08-10","All Results","10.446265686444214","8.746252428236417","10.81738939900563","Very High",
"Maryland","2024-11-16","1 Year","2.600834927223396","1.779340257555934","1.3118408428604817","Low",
"Maryland","2023-07-08","All Results","2.0511863844976914","1.7732111410471565","2.0404579670296803","Low","Limited Coverage"
"Maryland","2024-04-13","All Results","1.3094742796990881","1.93454885553599","2.1491190389856447","Minimal",
"Maryland","2024-11-30","1 Year","2.8557067868741632","1.8372186888073379","1.518549218827343","Low",
"Maryland","2024-04-27","All Results","1.2558778753179136","1.4724164656062777","1.4709873405971097","Minimal",
"Maryland","2023-05-13","All Results","0.3885752219110946","2.0204611027571318","1.7812377345954684","Minimal",
"Maryland","2024-08-24","1 Year","8.583440237883703","9.03647682487632","10.41052610023403","Very High",
"Maryland","2022-09-10","All Results","4.598764695157293","5.844945066110785","5.994529192922183","High",
"Maryland","2024-06-15","All Results","2.5933451361411244","2.5528483575844128","2.482676515132864","Low",
"Maryland","2024-07-20","All Results","9.367359264315391","6.792680371326752","7.523089732244161","Very High",
"Maryland","2024-08-31","6 Months","8.632092441565787","8.816965861180925","9.132186314170458","Very High",
"Maryland","2024-08-03","1 Year","11.8908614204209","8.976748082924791","10.579695389345712","Very High",
"Maryland","2024-12-21","45 Days","4.412479754377897","4.221814322437602","3.3755894473326653","Moderate",
"Maryland","2024-01-13","All Results","11.727185535652776","10.841884922548005","10.278370972734326","Very High","Limited Coverage"
"Maryland","2023-09-16","All Results","4.24729267517583","5.89288017107504","4.77011363958222","Moderate",
"Maryland","2023-11-11","All Results","6.274197860403324","5.27607403498225","3.734222987402353","High","Limited Coverage"
"Maryland","2024-02-24","1 Year","3.99045976856475","6.577296638514399","8.586762075761676","Moderate","Limited Coverage"
"Maryland","2025-01-18","All Results","6.145119769226443","4.481105112692985","4.260608900336783","High",
"Maryland","2024-09-07","6 Months","9.045921769614926","8.221262150443065","8.339784394419578","Very High",
"Maryland","2024-03-02","All Results","5.243870040109876","5.264665333110381","6.943437031819959","High",
"Maryland","2024-07-27","1 Year","9.1398666707249","7.302760598236511","8.647001377317952","Very High",
"Maryland","2022-10-29","All Results","1.9661900277920958","4.231976743237219","2.7498733268599445","Low",
"Maryland","2024-03-09","1 Year","5.504687973112677","4.247710380440933","5.175491899887506","High",
"Maryland","2024-10-26","6 Months","2.5929300489400653","2.1401421893228463","2.108442487957644","Low",
"Maryland","2023-09-09","All Results","8.327198550974304","6.615080015580895","6.523762863355325","Very High",
"Maryland","2024-04-27","1 Year","1.2558778753179136","1.4724164656062777","1.4709873405971097","Minimal",
"Maryland","2025-01-18","1 Year","6.145119769226443","4.481105112692985","4.260608900336783","High",
"Maryland","2025-01-04","1 Year","8.144242182481545","5.617555494448327","4.355420695107138","Very High",
"Maryland","2024-11-23","All Results","1.8603038856486407","1.9551341892926186","1.6977826690855466","Low",
"Maryland","2024-07-20","1 Year","9.367359264315391","6.792680371326752","7.523089732244161","Very High",
"Maryland","2023-08-19","All Results","5.642930933866062","4.579593932660521","5.391768678728173","High",
"Maryland","2024-10-05","1 Year","3.2201400684681776","2.93891041556414","3.149832694023636","Moderate",
"Maryland","2022-08-20","All Results","4.946838723283535","7.111713652158664","6.460795343025026","High",
"Maryland","2022-08-13","All Results","4.852162693795845","7.568210742819682","7.114930754930008","High",
"Maryland","2024-01-20","All Results","12.868087622377303","8.946023294459843","9.88848375703748","Very High","Limited Coverage"
"Maryland","2024-04-13","1 Year","1.3094742796990881","1.93454885553599","2.1491190389856447","Minimal",
"Maryland","2025-01-18","6 Months","6.145119769226443","4.481105112692985","4.260608900336783","High",
"Maryland","2023-02-25","All Results","1.5971054304418781","6.241759734004482","4.123484008748347","Low",
"Maryland","2025-01-11","All Results","7.436767950540119","5.343608299518811","4.461143652301165","High",
"Maryland","2022-10-22","All Results","1.9983943661899375","3.62324574388336","2.313807423541173","Low",
"Maryland","2022-12-31","All Results","7.615276616267062","11.244714995051908","13.00143151116025","High",
"Maryland","2024-10-05","All Results","3.2201400684681776","2.93891041556414","3.149832694023636","Moderate",
"Maryland","2022-11-05","All Results","2.7906814504161073","4.240038352656327","2.6006038919502683","Low",
"Maryland","2024-06-15","1 Year","2.5933451361411244","2.5528483575844128","2.482676515132864","Low",
"Maryland","2024-07-27","All Results","9.1398666707249","7.302760598236511","8.647001377317952","Very High",
"Maryland","2022-09-17","All Results","3.449848346910695","5.381591031910529","4.893206303607127","Moderate",
"Maryland","2022-12-24","All Results","9.90063089396472","9.852500735032095","9.883762980678025","Very High",
"Maryland","2024-12-28","6 Months","6.053420182128773","4.982745041439521","3.795081264934601","High",
"Maryland","2024-03-09","All Results","5.504687973112677","4.247710380440933","5.175491899887506","High",
"Maryland","2023-07-01","All Results","1.9009603915075748","1.4476713074311185","1.7375867240341618","Low",
"Maryland","2024-05-04","1 Year","1.7280185568051674","1.468553871817065","1.4024893871324697","Low",
"Maryland","2023-04-15","All Results","0.40842223476121536","3.0089695358688395","2.2781061449144717","Minimal",
"Maryland","2023-07-22","All Results","1.5417498722790546","2.283038262323507","2.4756799119446","Low","Limited Coverage"
"Maryland","2022-10-01","All Results","1.6906823407433764","3.962565401955586","2.525395755531158","Low",
"Maryland","2024-02-10","1 Year","8.268813334708634","7.40245879942264","9.172772052795105","Very High","Limited Coverage"
"Maryland","2024-12-28","1 Year","6.053420182128773","4.982745041439521","3.795081264934601","High",
"Maryland","2024-08-17","All Results","14.453303373144609","8.83101206438726","9.875298278944296","Very High",
"Maryland","2022-12-10","All Results","4.516416092721981","8.843124778350285","6.265211690969746","High",
"Maryland","2024-11-09","All Results","3.0842738110732455","1.824677881843236","1.4851863769492168","Moderate",
"Maryland","2024-04-20","All Results","1.4583087084521016","1.6357748189087942","1.659236922234773","Minimal",
"Maryland","2024-10-19","6 Months","3.17349506715824","2.1281403072229943","2.2316510419016407","Moderate",
"Maryland","2024-03-23","All Results","3.0375307747624927","2.687965635410494","3.288788110321606","Moderate",
"Maryland","2024-02-24","All Results","3.99045976856475","6.577296638514399","8.586762075761676","Moderate","Limited Coverage"
"Maryland","2023-02-18","All Results","2.2440988485333584","6.746450762069977","5.337888144702224","Low",
"Maryland","2022-07-02","All Results","4.794580937010059","8.298765498970964","6.543192610615812","High",
"Maryland","2025-02-01","45 Days","5.111102714232884","5.058060576157295","4.814417914112921","High",
"Maryland","2024-01-06","All Results","22.75454501738919","13.77375731364047","12.420942209762675","Very High","Limited Coverage"
"Maryland","2024-10-26","All Results","2.5929300489400653","2.1401421893228463","2.108442487957644","Low",
"Maryland","2024-08-24","All Results","8.583440237883703","9.03647682487632","10.41052610023403","Very High",
"Maryland","2024-05-11","All Results","1.5249575485193108","1.510719808084733","1.4060666323093836","Low",
"Maryland","2022-10-15","All Results","2.6174532841253493","3.620275911904981","2.2006493380563805","Low",
"Maryland","2023-03-18","All Results","1.0547009178225775","5.036562764949098","3.10799632812888","Minimal",
"Maryland","2023-07-29","All Results","2.7397505021602737","2.8533432956101477","3.208808396937057","Low","Limited Coverage"
"Maryland","2025-01-11","1 Year","7.436767950540119","5.343608299518811","4.461143652301165","High",
"Maryland","2022-07-16","All Results","5.163750184407404","9.637806769280509","9.340682452069306","High",
"Maryland","2024-03-30","1 Year","2.177155498602323","2.534777416871998","2.811335996238218","Low",
"Maryland","2024-11-09","6 Months","3.0842738110732455","1.824677881843236","1.4851863769492168","Moderate",
"Maryland","2023-11-18","All Results","5.559896038981335","5.864656490164559","3.889804716815814","High","Limited Coverage"
"Maryland","2024-03-02","1 Year","5.243870040109876","5.264665333110381","6.943437031819959","High",
"Maryland","2024-06-29","All Results","4.7685732037938635","4.055195790515655","4.068323164590688","High",
"Maryland","2024-11-30","All Results","2.8557067868741632","1.8372186888073379","1.518549218827343","Low",
"Maryland","2023-09-02","All Results","6.408882913555501","5.958325980204266","6.290019621417159","High",
"Maryland","2023-10-14","All Results","5.72493285575248","4.029179602980146","3.4837739104595","High","Limited Coverage"
"Maryland","2023-06-17","All Results","0.728334568897185","1.228137896215914","1.296661026741421","Minimal",
"Maryland","2024-01-27","All Results","8.553127873211466","8.764574777486846","10.822257499902584","Very High","Limited Coverage"
"Maryland","2023-04-22","All Results","0.3137814012015726","2.2658163520903387","1.7977125497195383","Minimal",
"Maryland","2024-12-07","All Results","3.924300283983914","2.916848610484092","2.3415825541993254","Moderate",
"Maryland","2024-03-23","1 Year","3.0375307747624927","2.687965635410494","3.288788110321606","Moderate",
"Maryland","2023-06-24","All Results","0.6543166556629576","1.2842088756359444","1.3965468132723984","Minimal",
"Maryland","2024-12-07","6 Months","3.924300283983914","2.916848610484092","2.3415825541993254","Moderate",
"Maryland","2025-01-25","All Results","3.987773138908813","4.679867517612251","4.609869479927696","Moderate",
"Maryland","2024-12-21","6 Months","4.412479754377897","4.221814322437602","3.3755894473326653","Moderate",
"Maryland","2024-08-17","6 Months","14.453303373144609","8.83101206438726","9.875298278944296","Very High",
"Maryland","2024-11-30","6 Months","2.8557067868741632","1.8372186888073379","1.518549218827343","Low",
"Maryland","2022-07-23","All Results","11.619084935012346","10.443564174924507","9.587256169420955","Very High",
"Maryland","2024-11-02","6 Months","1.9158691977586624","2.0401554346884945","1.7970958848754228","Low",
"Maryland","2024-10-19","1 Year","3.17349506715824","2.1281403072229943","2.2316510419016407","Moderate",
"Maryland","2024-11-16","6 Months","2.600834927223396","1.779340257555934","1.3118408428604817","Low",
"Maryland","2024-05-25","1 Year","2.4868821286332015","1.8257071288107942","1.716891034301781","Low",
"Maryland","2024-12-28","All Results","6.053420182128773","4.982745041439521","3.795081264934601","High",
"Maryland","2024-06-22","All Results","5.228938958361233","3.1628683194844744","3.3810042599571464","High",
"Maryland","2023-08-05","All Results","4.488903287594363","3.370144982658786","3.883938163291834","Moderate",
"Maryland","2024-04-06","All Results","1.5443710607829764","2.243935085835756","2.6708832217956013","Low",
"Maryland","2023-01-21","All Results","4.071767074727336","5.994234656645629","6.705950575527379","Moderate",
"Maryland","2024-05-25","All Results","2.4868821286332015","1.8257071288107942","1.716891034301781","Low",
"Maryland","2023-12-30","All Results","18.95563803973892","14.37917747960822","12.370564609781766","Very High","Limited Coverage"
"Maryland","2025-01-04","45 Days","8.144242182481545","5.617555494448327","4.355420695107138","Very High",
"Maryland","2024-08-03","All Results","11.8908614204209","8.976748082924791","10.579695389345712","Very High",
"Maryland","2024-09-21","6 Months","6.0686815498048325","5.645855066501125","5.518491554889879","High",
"Maryland","2023-08-12","All Results","3.8612264778451704","4.357179006965493","4.766335548744452","Moderate",
"Maryland","2024-03-16","All Results","2.8082430971003665","3.161934252414194","4.027756395662658","Low",
"Maryland","2023-02-04","All Results","3.9265533738900475","6.465032818266909","6.843434634953402","Moderate",
"Maryland","2025-02-01","1 Year","5.111102714232884","5.058060576157295","4.814417914112921","High",
"Maryland","2022-08-27","All Results","3.8527865961224372","6.881139063738681","6.577060806880938","Moderate",
"Maryland","2023-01-07","All Results","7.076554209522287","8.591561255845765","10.812286957153184","High",
"Maryland","2024-02-03","All Results","2.57846471334484","7.245675955826005","9.166202140170094","Low","Limited Coverage"
"Maryland","2023-05-06","All Results","0.4029601966648243","2.1710076646559795","1.9544106209854326","Minimal",
"Maryland","2024-09-28","6 Months","3.098624552832543","4.218529742997779","3.9692080399649514","Moderate",
"Maryland","2022-08-06","All Results","7.2132044167960885","8.500932211141059","8.490943309434005","High",
"Maryland","2023-06-10","All Results","0.9675850816286613","1.2089405122819448","1.350212884506703","Minimal",
"Maryland","2024-06-08","All Results","3.247586407768402","2.361824547334435","2.106420043253545","Moderate",
"Maryland","2024-10-12","1 Year","3.0686948685980835","2.4636968932143013","2.1687522327384365","Moderate",
"Maryland","2025-02-01","6 Months","5.111102714232884","5.058060576157295","4.814417914112921","High",
"Maryland","2024-02-10","All Results","8.268813334708634","7.40245879942264","9.172772052795105","Very High","Limited Coverage"
"Maryland","2024-08-31","All Results","8.632092441565787","8.816965861180925","9.132186314170458","Very High",
"Maryland","2024-05-18","1 Year","1.241814817255681","1.673761570618223","1.530793137459497","Minimal",
"Maryland","2024-11-23","1 Year","1.8603038856486407","1.9551341892926186","1.6977826690855466","Low",
"Maryland","2023-05-20","All Results","0.8204915907117755","1.7448106975584265","1.6684017414628476","Minimal",
"Maryland","2023-12-02","All Results","8.243100207168501","8.088400379376056","5.831754815219718","Very High","Limited Coverage"
"Maryland","2024-12-14","1 Year","3.981856357348216","3.666113845471788","2.7945401568223582","Moderate",
"Maryland","2022-07-30","All Results","6.61351463917179","9.39840642035527","8.760305257774313","High",
"Maryland","2024-06-29","1 Year","4.7685732037938635","4.055195790515655","4.068323164590688","High",
"Maryland","2023-08-26","All Results","3.312216847596087","5.159643037805808","6.201783668285993","Moderate",
"Maryland","2025-01-25","45 Days","3.987773138908813","4.679867517612251","4.609869479927696","Moderate",
"Maryland","2024-07-06","All Results","6.767346649645621","4.666170555971948","4.838990609136189","High",
"Maryland","2025-01-18","45 Days","6.145119769226443","4.481105112692985","4.260608900336783","High",
"Maryland","2025-01-11","45 Days","7.436767950540119","5.343608299518811","4.461143652301165","High",
"Maryland","2024-11-09","1 Year","3.0842738110732455","1.824677881843236","1.4851863769492168","Moderate",
"Maryland","2025-02-01","All Results","5.111102714232884","5.058060576157295","4.814417914112921","High",
"Maryland","2024-10-26","1 Year","2.5929300489400653","2.1401421893228463","2.108442487957644","Low",
"Maryland","2024-05-11","1 Year","1.5249575485193108","1.510719808084733","1.4060666323093836","Low",
"Maryland","2024-06-08","1 Year","3.247586407768402","2.361824547334435","2.106420043253545","Moderate",
"Maryland","2022-11-26","All Results","1.753349138447553","5.548933115123526","3.3210420307979485","Low",
"Massachusetts","2024-04-06","All Results","1.5413730606729423","2.243935085835756","1.8565164450667755","Low",
"Massachusetts","2024-09-21","All Results","4.1606110921672235","5.645855066501125","4.292042302331962","Moderate",
"Massachusetts","2025-01-04","1 Year","12.120232435977252","5.617555494448327","6.294861486700898","Very High",
"Massachusetts","2024-11-23","All Results","2.746807217541325","1.9551341892926186","1.2900152479862295","Low",
"Massachusetts","2024-04-13","All Results","1.5945157648556798","1.93454885553599","1.7129188712116308","Low",
"Massachusetts","2025-01-25","1 Year","8.345657016022555","4.679867517612251","3.7762611552308005","Very High",
"Massachusetts","2025-01-25","All Results","8.345657016022555","4.679867517612251","3.7762611552308005","Very High",
"Massachusetts","2024-11-23","6 Months","2.746807217541325","1.9551341892926186","1.2900152479862295","Low",
"Massachusetts","2024-10-19","6 Months","2.24831459132668","2.1281403072229943","1.7540625649211221","Low",
"Massachusetts","2024-12-28","45 Days","11.500127653475921","4.982745041439521","5.755590282985766","Very High",
"Massachusetts","2024-02-03","All Results","11.589208068018582","7.245675955826005","7.822791233048583","Very High",
"Massachusetts","2023-07-01","All Results","1.044408818593448","1.4476713074311185","1.1985099421916532","Minimal",
"Massachusetts","2023-08-05","All Results","4.155819355778217","3.370144982658786","3.04261768962186","Moderate",
"Massachusetts","2024-06-08","All Results","3.249162345589565","2.361824547334435","1.51793610713742","Moderate",
"Massachusetts","2022-12-10","All Results","6.854081202681471","8.843124778350285","9.083552224797042","High",
"Massachusetts","2023-03-18","All Results","2.243378984177731","5.036562764949098","4.020894935737274","Low",
"Massachusetts","2024-11-09","All Results","1.6169028536314525","1.824677881843236","1.294061922578831","Low",
"Massachusetts","2022-01-15","All Results","27.588295840660784","23.55965095341611","38.1084380146362","Very High",
"Massachusetts","2022-01-08","All Results","40.63099495102229","24.577488389929307","34.42536625703512","Very High",
"Massachusetts","2024-03-30","All Results","1.8677858615463478","2.534777416871998","1.7903265923730136","Low",
"Massachusetts","2024-08-24","1 Year","6.366848112633119","9.03647682487632","6.8645870174229575","High",
"Massachusetts","2024-12-07","All Results","4.390716839333814","2.916848610484092","2.0240133763230865","Moderate",
"Massachusetts","2024-04-20","All Results","0.930011928487574","1.6357748189087942","1.5880343162496562","Minimal",
"Massachusetts","2025-02-01","6 Months","6.404740584969571","5.058060576157295","6.449870729231705","High",
"Massachusetts","2022-01-01","All Results","42.29192733502008","16.644375096603284","30.645384205179035","Very High",
"Massachusetts","2022-05-28","All Results","11.709935621060415","7.97935120408485","7.108935382268134","Very High",
"Massachusetts","2023-05-06","All Results","0.57208280739549","2.1710076646559795","1.7120404164524294","Minimal",
"Massachusetts","2024-04-27","1 Year","1.1257781995257254","1.4724164656062777","1.3314686610084576","Minimal",
"Massachusetts","2024-10-05","All Results","4.175084628602194","2.93891041556414","2.045069726183472","Moderate",
"Massachusetts","2024-03-02","1 Year","2.7083584659846256","5.264665333110381","3.9462868712952304","Low",
"Massachusetts","2022-06-25","All Results","3.918357124417425","7.706354349678279","3.329326549761064","Moderate",
"Massachusetts","2024-10-26","6 Months","1.9318632118540007","2.1401421893228463","1.6583324660082335","Low",
"Massachusetts","2022-10-08","All Results","3.719592458508593","3.7220181964983223","5.433740249627267","Moderate",
"Massachusetts","2024-11-16","6 Months","1.8760647569286637","1.779340257555934","1.2543959656877004","Low",
"Massachusetts","2024-10-12","6 Months","1.6699741852547767","2.4636968932143013","2.545081873920465","Low",
"Massachusetts","2024-06-29","1 Year","4.949181195559263","4.055195790515655","3.011174940842679","High",
"Massachusetts","2022-02-05","All Results","8.43962099737815","9.81283880642772","11.673166531191015","Very High",
"Massachusetts","2024-10-26","1 Year","1.9318632118540007","2.1401421893228463","1.6583324660082335","Low",
"Massachusetts","2022-03-05","All Results","0.8125507942426939","1.9157035527660622","2.413702840741707","Minimal",
"Massachusetts","2024-12-14","All Results","7.13552456521698","3.666113845471788","2.3860762109448093","High",
"Massachusetts","2024-08-17","1 Year","6.79754513708631","8.83101206438726","7.5966656451622665","High",
"Massachusetts","2024-12-21","All Results","7.0966610742006635","4.221814322437602","2.96676133854241","High",
"Massachusetts","2023-02-11","All Results","3.916713002900281","6.562451995564604","5.094678765975321","Moderate",
"Massachusetts","2023-12-16","All Results","15.17691561563135","10.372413559842052","13.180517676313428","Very High",
"Massachusetts","2024-12-21","1 Year","7.0966610742006635","4.221814322437602","2.96676133854241","High",
"Massachusetts","2022-05-14","All Results","15.928196816849217","6.259474273934064","7.400332285648676","Very High",
"Massachusetts","2024-10-19","All Results","2.24831459132668","2.1281403072229943","1.7540625649211221","Low",
"Massachusetts","2022-11-26","All Results","2.484869745185165","5.548933115123526","4.2906939268299045","Low",
"Massachusetts","2025-01-11","6 Months","8.918826761571232","5.343608299518811","5.12292085412958","Very High",
"Massachusetts","2022-04-16","All Results","8.136558270476835","2.2119453473863695","6.556068283727916","Very High",
"Massachusetts","2024-10-26","All Results","1.9318632118540007","2.1401421893228463","1.6583324660082335","Low",
"Massachusetts","2023-08-19","All Results","3.288980854679015","4.579593932660521","3.371863405764942","Moderate",
"Massachusetts","2022-01-22","All Results","19.834422249714116","20.490539033331764","26.08496495975693","Very High",
"Massachusetts","2024-09-14","All Results","6.76653445245648","7.308939266079158","5.561486843802244","High",
"Massachusetts","2023-04-15","All Results","0.626409907132314","3.0089695358688395","1.7597235670987192","Minimal",
"Massachusetts","2024-05-04","All Results","1.6194969311607132","1.468553871817065","1.5083480007127164","Low",
"Massachusetts","2022-04-23","All Results","7.535763711067896","3.373850997570179","9.778187654210281","High",
"Massachusetts","2022-05-21","All Results","14.351116846109353","7.145987457913224","9.588793731096256","Very High",
"Massachusetts","2023-06-24","All Results","0.4396955350735997","1.2842088756359444","1.0985694816487377","Minimal",
"Massachusetts","2022-09-24","All Results","3.9423812045335795","5.01202614576741","5.876871778606242","Moderate",
"Massachusetts","2022-07-16","All Results","4.253143992215119","9.637806769280509","6.952382518868015","Moderate",
"Massachusetts","2023-01-07","All Results","15.95239153243725","8.591561255845765","8.748768154351993","Very High",
"Massachusetts","2025-01-18","All Results","7.456852502607478","4.481105112692985","3.9868013323585867","High",
"Massachusetts","2023-01-14","All Results","8.421980705070524","6.261466631713653","6.72302259946617","Very High",
"Massachusetts","2022-02-12","All Results","1.0847507064026365","6.28002533252635","8.5479627684504","Minimal",
"Massachusetts","2024-07-27","All Results","6.301513007027128","7.302760598236511","5.3172108216729335","High",
"Massachusetts","2024-03-23","1 Year","2.099599462524197","2.687965635410494","1.9032909562772726","Low",
"Massachusetts","2023-05-20","All Results","0.5907221114471642","1.7448106975584265","1.2074327556235382","Minimal",
"Massachusetts","2024-05-04","1 Year","1.6194969311607132","1.468553871817065","1.5083480007127164","Low",
"Massachusetts","2024-12-07","1 Year","4.390716839333814","2.916848610484092","2.0240133763230865","Moderate",
"Massachusetts","2023-05-13","All Results","0.4476571553039035","2.0204611027571318","1.3582870859842358","Minimal",
"Massachusetts","2023-04-08","All Results","0.609085201010036","3.066411663660286","1.6497755617928693","Minimal",
"Massachusetts","2024-09-07","1 Year","8.282120909665554","8.221262150443065","5.999864115633461","Very High",
