"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Single Race 6"	"Single Race 6 Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Michigan"	"26"	"39 years"	"39"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	14	47601	Unreliable
	"Michigan"	"26"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	21	46096	45.6
	"Michigan"	"26"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	32	48781	65.6
	"Michigan"	"26"	"40 years"	"40"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	14	44879	Unreliable
	"Michigan"	"26"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	24	45600	52.6
	"Michigan"	"26"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	28	46072	60.8
	"Michigan"	"26"	"41 years"	"41"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	13	44894	Unreliable
	"Michigan"	"26"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	27	44823	60.2
	"Michigan"	"26"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	23	45484	50.6
	"Michigan"	"26"	"42 years"	"42"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	13	42817	Unreliable
	"Michigan"	"26"	"42 years"	"42"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	12	43924	Unreliable
	"Michigan"	"26"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	29	42951	67.5
	"Michigan"	"26"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	23	44734	51.4
	"Michigan"	"26"	"43 years"	"43"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	15	42696	Unreliable
	"Michigan"	"26"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	19	44649	Unreliable
	"Michigan"	"26"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	10	42870	Unreliable
	"Michigan"	"26"	"44 years"	"44"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	13	43610	Unreliable
	"Michigan"	"26"	"44 years"	"44"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	15	43957	Unreliable
	"Michigan"	"26"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	23	43807	52.5
	"Michigan"	"26"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	20	44549	44.9
	"Michigan"	"26"	"45 years"	"45"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	16	44564	Unreliable
	"Michigan"	"26"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	21	44702	47.0
	"Michigan"	"26"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	15	43697	Unreliable
	"Michigan"	"26"	"46 years"	"46"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	14	47674	Unreliable
	"Michigan"	"26"	"46 years"	"46"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	10	8560	Unreliable
	"Michigan"	"26"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	18	48331	Unreliable
	"Michigan"	"26"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	18	44485	Unreliable
	"Michigan"	"26"	"47 years"	"47"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	16	52334	Unreliable
	"Michigan"	"26"	"47 years"	"47"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	12	9046	Unreliable
	"Michigan"	"26"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	23	52434	43.9
	"Michigan"	"26"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	18	48116	Unreliable
	"Michigan"	"26"	"48 years"	"48"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	13	53130	Unreliable
	"Michigan"	"26"	"48 years"	"48"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	16	52223	Unreliable
	"Michigan"	"26"	"48 years"	"48"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	11	8786	Unreliable
	"Michigan"	"26"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	23	53373	43.1
	"Michigan"	"26"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	29	52174	55.6
	"Michigan"	"26"	"49 years"	"49"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	10	50911	Unreliable
	"Michigan"	"26"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	20	51385	38.9
	"Michigan"	"26"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	23	53150	43.3
	"Michigan"	"26"	"50 years"	"50"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	12	50527	Unreliable
	"Michigan"	"26"	"50 years"	"50"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	10	7912	Unreliable
	"Michigan"	"26"	"50 years"	"50"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	12	7937	Unreliable
	"Michigan"	"26"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	23	50916	45.2
	"Michigan"	"26"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	20	51270	39.0
	"Michigan"	"26"	"51 years"	"51"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	12	52354	Unreliable
	"Michigan"	"26"	"51 years"	"51"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	10	50365	Unreliable
	"Michigan"	"26"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	18	51900	Unreliable
	"Michigan"	"26"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	22	50701	43.4
	"Michigan"	"26"	"52 years"	"52"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	15	53375	Unreliable
	"Michigan"	"26"	"52 years"	"52"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	14	52144	Unreliable
	"Michigan"	"26"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	15	53092	Unreliable
	"Michigan"	"26"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	11	51709	Unreliable
	"Michigan"	"26"	"53 years"	"53"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	15	56739	Unreliable
	"Michigan"	"26"	"53 years"	"53"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	13	53113	Unreliable
	"Michigan"	"26"	"53 years"	"53"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	23	56072	41.0
	"Michigan"	"26"	"53 years"	"53"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	21	52711	39.8
	"Michigan"	"26"	"54 years"	"54"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	17	59128	Unreliable
	"Michigan"	"26"	"54 years"	"54"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	13	56515	Unreliable
	"Michigan"	"26"	"54 years"	"54"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	21	58487	35.9
	"Michigan"	"26"	"54 years"	"54"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	19	55705	Unreliable
	"Michigan"	"26"	"55 years"	"55"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	15	59825	Unreliable
	"Michigan"	"26"	"55 years"	"55"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	12	58792	Unreliable
	"Michigan"	"26"	"55 years"	"55"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	10	7858	Unreliable
	"Michigan"	"26"	"55 years"	"55"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	20	58627	34.1
	"Michigan"	"26"	"55 years"	"55"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	21	57985	36.2
	"Michigan"	"26"	"56 years"	"56"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	16	60317	Unreliable
	"Michigan"	"26"	"56 years"	"56"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	18	59573	Unreliable
	"Michigan"	"26"	"56 years"	"56"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	25	58164	43.0
	"Michigan"	"26"	"57 years"	"57"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	23	60041	38.3
	"Michigan"	"26"	"57 years"	"57"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	23	59039	39.0
	"Michigan"	"26"	"58 years"	"58"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	10	7929	Unreliable
	"Michigan"	"26"	"58 years"	"58"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	14	7506	Unreliable
	"Michigan"	"26"	"58 years"	"58"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	13	60092	Unreliable
	"Michigan"	"26"	"58 years"	"58"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	14	59357	Unreliable
	"Michigan"	"26"	"59 years"	"59"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	12	7722	Unreliable
	"Michigan"	"26"	"59 years"	"59"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	10	7745	Unreliable
	"Michigan"	"26"	"59 years"	"59"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	20	59383	33.7
	"Michigan"	"26"	"59 years"	"59"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	20	59470	33.6
	"Michigan"	"26"	"60 years"	"60"	"Female"	"F"	"Black or African American"	"2054-5"	"2018"	"2018"	12	9231	Unreliable
	"Michigan"	"26"	"60 years"	"60"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	10	7720	Unreliable
	"Michigan"	"26"	"60 years"	"60"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	11	7491	Unreliable
	"Michigan"	"26"	"60 years"	"60"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	16	59809	Unreliable
	"Michigan"	"26"	"61 years"	"61"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	13	7602	Unreliable
	"Michigan"	"26"	"61 years"	"61"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	11	7467	Unreliable
	"Michigan"	"26"	"61 years"	"61"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	12	58791	Unreliable
	"Michigan"	"26"	"61 years"	"61"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	16	59148	Unreliable
	"Michigan"	"26"	"62 years"	"62"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	14	7261	Unreliable
	"Michigan"	"26"	"62 years"	"62"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	11	7420	Unreliable
	"Michigan"	"26"	"62 years"	"62"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	15	56353	Unreliable
	"Michigan"	"26"	"62 years"	"62"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	10	57986	Unreliable
	"Michigan"	"26"	"63 years"	"63"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	15	6934	Unreliable
	"Michigan"	"26"	"63 years"	"63"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	10	7015	Unreliable
	"Michigan"	"26"	"63 years"	"63"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	10	55447	Unreliable
	"Michigan"	"26"	"63 years"	"63"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	13	55628	Unreliable
	"Michigan"	"26"	"64 years"	"64"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	11	6663	Unreliable
	"Michigan"	"26"	"65 years"	"65"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	14	5826	Unreliable
	"Michigan"	"26"	"66 years"	"66"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	11	5622	Unreliable
	"Michigan"	"26"	"67 years"	"67"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	11	5297	Unreliable
	"Minnesota"	"27"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	11	31599	Unreliable
	"Missouri"	"29"	"20 years"	"20"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	13	32585	Unreliable
	"Missouri"	"29"	"20 years"	"20"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	10	32402	Unreliable
	"Missouri"	"29"	"21 years"	"21"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	15	32753	Unreliable
	"Missouri"	"29"	"22 years"	"22"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	14	32680	Unreliable
	"Missouri"	"29"	"23 years"	"23"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	15	33079	Unreliable
	"Missouri"	"29"	"23 years"	"23"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	12	32467	Unreliable
	"Missouri"	"29"	"24 years"	"24"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	18	33075	Unreliable
	"Missouri"	"29"	"24 years"	"24"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	10	32534	Unreliable
	"Missouri"	"29"	"25 years"	"25"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	12	33582	Unreliable
	"Missouri"	"29"	"25 years"	"25"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	10	32869	Unreliable
	"Missouri"	"29"	"26 years"	"26"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	18	35118	Unreliable
	"Missouri"	"29"	"26 years"	"26"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	12	33511	Unreliable
	"Missouri"	"29"	"27 years"	"27"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	10	33617	Unreliable
	"Missouri"	"29"	"27 years"	"27"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	17	34965	Unreliable
	"Missouri"	"29"	"27 years"	"27"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	15	34892	Unreliable
	"Missouri"	"29"	"28 years"	"28"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	11	33469	Unreliable
	"Missouri"	"29"	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	18	34122	Unreliable
	"Missouri"	"29"	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	18	34779	Unreliable
	"Missouri"	"29"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	18	32708	Unreliable
	"Missouri"	"29"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	20	34020	58.8
	"Missouri"	"29"	"30 years"	"30"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	11	32517	Unreliable
	"Missouri"	"29"	"30 years"	"30"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	11	5575	Unreliable
	"Missouri"	"29"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	22	31924	68.9
	"Missouri"	"29"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	26	32656	79.6
	"Missouri"	"29"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	15	32301	Unreliable
	"Missouri"	"29"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	12	31770	Unreliable
	"Missouri"	"29"	"32 years"	"32"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	10	32522	Unreliable
	"Missouri"	"29"	"32 years"	"32"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	11	31640	Unreliable
	"Missouri"	"29"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	25	33380	74.9
	"Missouri"	"29"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	16	32306	Unreliable
	"Missouri"	"29"	"33 years"	"33"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	11	32855	Unreliable
	"Missouri"	"29"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	24	33559	71.5
	"Missouri"	"29"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	19	33448	Unreliable
	"Missouri"	"29"	"34 years"	"34"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	10	32950	Unreliable
	"Missouri"	"29"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	13	32443	Unreliable
	"Missouri"	"29"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	16	33459	Unreliable
	"Missouri"	"29"	"35 years"	"35"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	11	32882	Unreliable
	"Missouri"	"29"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	20	33536	59.6
	"Missouri"	"29"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	16	32375	Unreliable
	"Missouri"	"29"	"36 years"	"36"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	11	32758	Unreliable
	"Missouri"	"29"	"36 years"	"36"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	12	4420	Unreliable
	"Missouri"	"29"	"36 years"	"36"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	10	4549	Unreliable
	"Missouri"	"29"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	21	33177	63.3
	"Missouri"	"29"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	15	33357	Unreliable
	"Missouri"	"29"	"37 years"	"37"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	11	32784	Unreliable
	"Missouri"	"29"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	21	32923	63.8
	"Missouri"	"29"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	18	33123	Unreliable
	"Missouri"	"29"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	15	33400	Unreliable
	"Missouri"	"29"	"39 years"	"39"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	10	32903	Unreliable
	"Missouri"	"29"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	11	31249	Unreliable
	"Missouri"	"29"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	17	33317	Unreliable
	"Missouri"	"29"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	16	30655	Unreliable
	"Missouri"	"29"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	16	31179	Unreliable
	"Missouri"	"29"	"41 years"	"41"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	10	3909	Unreliable
	"Missouri"	"29"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	16	29851	Unreliable
	"Missouri"	"29"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	12	30581	Unreliable
	"Missouri"	"29"	"42 years"	"42"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	10	29457	Unreliable
	"Missouri"	"29"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	13	28419	Unreliable
	"Missouri"	"29"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	13	29756	Unreliable
	"Missouri"	"29"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	10	29249	Unreliable
	"Missouri"	"29"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	16	28437	Unreliable
	"Missouri"	"29"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	12	30311	Unreliable
	"Missouri"	"29"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	15	32718	Unreliable
	"Missouri"	"29"	"50 years"	"50"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	10	3836	Unreliable
	"Missouri"	"29"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	14	30590	Unreliable
	"Missouri"	"29"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	13	31240	Unreliable
	"Missouri"	"29"	"53 years"	"53"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	12	31051	Unreliable
	"Missouri"	"29"	"54 years"	"54"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	12	33571	Unreliable
	"Missouri"	"29"	"56 years"	"56"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	11	36624	Unreliable
	"Missouri"	"29"	"58 years"	"58"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	10	4284	Unreliable
	"Missouri"	"29"	"58 years"	"58"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	12	36861	Unreliable
	"Missouri"	"29"	"61 years"	"61"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	10	3761	Unreliable
	"Missouri"	"29"	"61 years"	"61"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	10	34929	Unreliable
	"Nevada"	"32"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	10	16201	Unreliable
	"Nevada"	"32"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	10	16704	Unreliable
	"Nevada"	"32"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	10	15071	Unreliable
	"New Hampshire"	"33"	"26 years"	"26"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	10	8256	Unreliable
	"New Hampshire"	"33"	"28 years"	"28"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	10	7643	Unreliable
	"New Hampshire"	"33"	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	10	8194	Unreliable
	"New Hampshire"	"33"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	13	8054	Unreliable
	"New Hampshire"	"33"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	11	7802	Unreliable
	"New Hampshire"	"33"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	14	7789	Unreliable
	"New Hampshire"	"33"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	12	7280	Unreliable
	"New Hampshire"	"33"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	11	7893	Unreliable
	"New Hampshire"	"33"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	16	7509	Unreliable
	"New Hampshire"	"33"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	12	7482	Unreliable
	"New Hampshire"	"33"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	13	7443	Unreliable
	"New Hampshire"	"33"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	13	6643	Unreliable
	"New Hampshire"	"33"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	11	9213	Unreliable
	"New Jersey"	"34"	"20 years"	"20"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	12	37530	Unreliable
	"New Jersey"	"34"	"21 years"	"21"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	17	38262	Unreliable
	"New Jersey"	"34"	"21 years"	"21"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	11	37814	Unreliable
	"New Jersey"	"34"	"22 years"	"22"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	21	39080	53.7
	"New Jersey"	"34"	"22 years"	"22"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	14	38196	Unreliable
	"New Jersey"	"34"	"23 years"	"23"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	11	37406	Unreliable
	"New Jersey"	"34"	"23 years"	"23"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	30	39641	75.7
	"New Jersey"	"34"	"23 years"	"23"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	21	38536	54.5
	"New Jersey"	"34"	"24 years"	"24"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	17	38346	Unreliable
	"New Jersey"	"34"	"24 years"	"24"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	31	40300	76.9
	"New Jersey"	"34"	"24 years"	"24"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	20	39420	50.7
	"New Jersey"	"34"	"25 years"	"25"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	13	38615	Unreliable
	"New Jersey"	"34"	"25 years"	"25"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	44	40686	108.1
	"New Jersey"	"34"	"25 years"	"25"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	34	39733	85.6
	"New Jersey"	"34"	"26 years"	"26"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	11	38080	Unreliable
	"New Jersey"	"34"	"26 years"	"26"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	46	40456	113.7
	"New Jersey"	"34"	"26 years"	"26"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	36	40187	89.6
	"New Jersey"	"34"	"27 years"	"27"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	11	37579	Unreliable
	"New Jersey"	"34"	"27 years"	"27"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	11	37882	Unreliable
	"New Jersey"	"34"	"27 years"	"27"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	63	40235	156.6
	"New Jersey"	"34"	"27 years"	"27"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	40	40311	99.2
	"New Jersey"	"34"	"28 years"	"28"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	29	37891	76.5
	"New Jersey"	"34"	"28 years"	"28"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	13	37415	Unreliable
	"New Jersey"	"34"	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	49	40466	121.1
	"New Jersey"	"34"	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	48	39974	120.1
	"New Jersey"	"34"	"29 years"	"29"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	13	36870	Unreliable
	"New Jersey"	"34"	"29 years"	"29"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	13	37888	Unreliable
	"New Jersey"	"34"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	46	39907	115.3
	"New Jersey"	"34"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	56	40332	138.8
	"New Jersey"	"34"	"30 years"	"30"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	15	36961	Unreliable
	"New Jersey"	"34"	"30 years"	"30"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	21	36976	56.8
