"Notes"	"State"	"State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Single Race 6"	"Single Race 6 Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"New Jersey"	"34"	"45-54 years"	"45-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2022 "	"2022"	0	4410	Unreliable
	"New Jersey"	"34"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	119	85566	139.1
	"New Jersey"	"34"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	117	83803	139.6
	"New Jersey"	"34"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	130	82451	157.7
	"New Jersey"	"34"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	149	87017	171.2
	"New Jersey"	"34"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	142	85989	165.1
	"New Jersey"	"34"	"45-54 years"	"45-54"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2018"	"2018"	0	589	Unreliable
	"New Jersey"	"34"	"45-54 years"	"45-54"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2019"	"2019"	0	589	Unreliable
	"New Jersey"	"34"	"45-54 years"	"45-54"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2020"	"2020"	0	604	Unreliable
	"New Jersey"	"34"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	330	443014	74.5
	"New Jersey"	"34"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	355	427657	83.0
	"New Jersey"	"34"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	338	415267	81.4
	"New Jersey"	"34"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	343	432317	79.3
	"New Jersey"	"34"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	338	422957	79.9
	"New Jersey"	"34"	"45-54 years"	"45-54"	"Male"	"M"	"More than one race"	"M"	"2020"	"2020"	0	8129	Unreliable
	"New Jersey"	"34"	"45-54 years"	"45-54"	"Male"	"M"	"More than one race"	"M"	"2022 "	"2022"	0	9158	Unreliable
	"New Jersey"	"34"	"45-54 years"	"45-54"	"Male"	"M"	"Not Available"	"999"	"2018"	"2018"	0	0	Unreliable
	"New Jersey"	"34"	"45-54 years"	"45-54"	"Male"	"M"	"Not Available"	"999"	"2019"	"2019"	0	0	Unreliable
	"New Jersey"	"34"	"45-54 years"	"45-54"	"Male"	"M"	"Not Available"	"999"	"2020"	"2020"	0	0	Unreliable
	"New Jersey"	"34"	"45-54 years"	"45-54"	"Male"	"M"	"Not Available"	"999"	"2021"	"2021"	0	0	Unreliable
	"New Jersey"	"34"	"45-54 years"	"45-54"	"Male"	"M"	"Not Available"	"999"	"2022 "	"2022"	0	0	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2018"	"2018"	0	2793	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2019"	"2019"	0	2908	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2020"	"2020"	0	2980	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2021"	"2021"	0	3165	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2022 "	"2022"	0	3235	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Female"	"F"	"Asian"	"A"	"2018"	"2018"	0	52179	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Female"	"F"	"Asian"	"A"	"2019"	"2019"	0	52643	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Female"	"F"	"Asian"	"A"	"2020"	"2020"	0	53114	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Female"	"F"	"Asian"	"A"	"2021"	"2021"	0	55871	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Female"	"F"	"Asian"	"A"	"2022 "	"2022"	0	56141	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	"2018"	"2018"	41	87351	46.9
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	"2019"	"2019"	34	88927	38.2
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	"2020"	"2020"	42	90241	46.5
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	"2021"	"2021"	64	94839	67.5
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	"2022 "	"2022"	80	94614	84.6
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2018"	"2018"	0	477	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2019"	"2019"	0	496	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2020"	"2020"	0	521	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2021"	"2021"	0	568	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2022 "	"2022"	0	576	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	95	481054	19.7
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	102	480933	21.2
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	112	477956	23.4
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	109	492591	22.1
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	116	478543	24.2
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Female"	"F"	"More than one race"	"M"	"2018"	"2018"	0	7247	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Female"	"F"	"More than one race"	"M"	"2020"	"2020"	0	7584	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Female"	"F"	"More than one race"	"M"	"2021"	"2021"	0	7924	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Female"	"F"	"Not Available"	"999"	"2018"	"2018"	0	0	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Female"	"F"	"Not Available"	"999"	"2019"	"2019"	0	0	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Female"	"F"	"Not Available"	"999"	"2020"	"2020"	0	0	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Female"	"F"	"Not Available"	"999"	"2021"	"2021"	0	0	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Female"	"F"	"Not Available"	"999"	"2022 "	"2022"	0	0	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2018"	"2018"	0	2729	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2019"	"2019"	0	2838	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2020"	"2020"	0	2932	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2021"	"2021"	0	3295	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2022 "	"2022"	0	3393	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Male"	"M"	"Asian"	"A"	"2018"	"2018"	0	47018	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Male"	"M"	"Asian"	"A"	"2019"	"2019"	0	47740	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	91	72746	125.1
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	125	74353	168.1
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	139	75668	183.7
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	203	81611	248.7
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	185	80851	228.8
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2018"	"2018"	0	453	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2019"	"2019"	0	464	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2020"	"2020"	0	468	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2021"	"2021"	0	505	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	199	459105	43.3
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	211	458546	46.0
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	217	456249	47.6
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	250	482829	51.8
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	255	471238	54.1
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Male"	"M"	"More than one race"	"M"	"2018"	"2018"	0	6179	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Male"	"M"	"More than one race"	"M"	"2019"	"2019"	0	6422	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Male"	"M"	"More than one race"	"M"	"2020"	"2020"	0	6515	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Male"	"M"	"Not Available"	"999"	"2018"	"2018"	0	0	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Male"	"M"	"Not Available"	"999"	"2019"	"2019"	0	0	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Male"	"M"	"Not Available"	"999"	"2020"	"2020"	0	0	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Male"	"M"	"Not Available"	"999"	"2021"	"2021"	0	0	Unreliable
	"New Jersey"	"34"	"55-64 years"	"55-64"	"Male"	"M"	"Not Available"	"999"	"2022 "	"2022"	0	0	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2018"	"2018"	0	1490	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2019"	"2019"	0	1564	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2020"	"2020"	0	1688	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2021"	"2021"	0	1875	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2022 "	"2022"	0	1939	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Female"	"F"	"Asian"	"A"	"2018"	"2018"	0	34064	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Female"	"F"	"Asian"	"A"	"2019"	"2019"	0	35243	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Female"	"F"	"Asian"	"A"	"2020"	"2020"	0	36609	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Female"	"F"	"Asian"	"A"	"2021"	"2021"	0	39229	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Female"	"F"	"Asian"	"A"	"2022 "	"2022"	0	40306	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	"2020"	"2020"	11	57829	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	"2021"	"2021"	14	61780	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	"2022 "	"2022"	14	62516	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2018"	"2018"	0	221	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2019"	"2019"	0	246	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2020"	"2020"	0	269	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2021"	"2021"	0	280	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2022 "	"2022"	0	318	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	11	344017	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	15	352587	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	22	362490	6.1
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	24	383134	6.3
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	22	381782	5.8
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Female"	"F"	"More than one race"	"M"	"2018"	"2018"	0	3889	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Female"	"F"	"More than one race"	"M"	"2019"	"2019"	0	4171	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Female"	"F"	"More than one race"	"M"	"2020"	"2020"	0	4406	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Female"	"F"	"More than one race"	"M"	"2021"	"2021"	0	4686	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Female"	"F"	"More than one race"	"M"	"2022 "	"2022"	0	5043	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Female"	"F"	"Not Available"	"999"	"2018"	"2018"	0	0	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Female"	"F"	"Not Available"	"999"	"2019"	"2019"	0	0	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Female"	"F"	"Not Available"	"999"	"2020"	"2020"	0	0	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Female"	"F"	"Not Available"	"999"	"2021"	"2021"	0	0	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Female"	"F"	"Not Available"	"999"	"2022 "	"2022"	0	0	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2018"	"2018"	0	1436	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2019"	"2019"	0	1519	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2021"	"2021"	0	1771	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Male"	"M"	"Asian"	"A"	"2018"	"2018"	0	29095	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Male"	"M"	"Asian"	"A"	"2019"	"2019"	0	29838	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Male"	"M"	"Asian"	"A"	"2020"	"2020"	0	31403	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Male"	"M"	"Asian"	"A"	"2022 "	"2022"	0	35271	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	27	37858	71.3
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	34	39110	86.9
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	42	40581	103.5
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	51	44681	114.1
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	70	45305	154.5
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2018"	"2018"	0	238	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2020"	"2020"	0	251	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2021"	"2021"	0	280	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2022 "	"2022"	0	279	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	29	300575	9.6
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	49	309241	15.8
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	43	318663	13.5
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	65	344912	18.8
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	64	343673	18.6
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Male"	"M"	"More than one race"	"M"	"2018"	"2018"	0	3247	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Male"	"M"	"More than one race"	"M"	"2019"	"2019"	0	3443	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Male"	"M"	"More than one race"	"M"	"2022 "	"2022"	0	4096	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Male"	"M"	"Not Available"	"999"	"2018"	"2018"	0	0	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Male"	"M"	"Not Available"	"999"	"2019"	"2019"	0	0	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Male"	"M"	"Not Available"	"999"	"2020"	"2020"	0	0	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Male"	"M"	"Not Available"	"999"	"2021"	"2021"	0	0	Unreliable
	"New Jersey"	"34"	"65-74 years"	"65-74"	"Male"	"M"	"Not Available"	"999"	"2022 "	"2022"	0	0	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2018"	"2018"	0	762	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2019"	"2019"	0	803	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2020"	"2020"	0	823	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2021"	"2021"	0	890	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2022 "	"2022"	0	943	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Female"	"F"	"Asian"	"A"	"2018"	"2018"	0	16145	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Female"	"F"	"Asian"	"A"	"2019"	"2019"	0	17286	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Female"	"F"	"Asian"	"A"	"2020"	"2020"	0	18275	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Female"	"F"	"Asian"	"A"	"2021"	"2021"	0	19231	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Female"	"F"	"Asian"	"A"	"2022 "	"2022"	0	20786	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	"2020"	"2020"	0	30934	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2018"	"2018"	0	133	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2019"	"2019"	0	141	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2020"	"2020"	0	140	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2021"	"2021"	0	150	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2022 "	"2022"	0	129	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Female"	"F"	"More than one race"	"M"	"2018"	"2018"	0	1775	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Female"	"F"	"More than one race"	"M"	"2019"	"2019"	0	1894	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Female"	"F"	"More than one race"	"M"	"2020"	"2020"	0	1984	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Female"	"F"	"More than one race"	"M"	"2021"	"2021"	0	2067	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Female"	"F"	"More than one race"	"M"	"2022 "	"2022"	0	2334	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Female"	"F"	"Not Available"	"999"	"2018"	"2018"	0	0	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Female"	"F"	"Not Available"	"999"	"2019"	"2019"	0	0	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Female"	"F"	"Not Available"	"999"	"2020"	"2020"	0	0	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Female"	"F"	"Not Available"	"999"	"2021"	"2021"	0	0	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Female"	"F"	"Not Available"	"999"	"2022 "	"2022"	0	0	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2018"	"2018"	0	581	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2019"	"2019"	0	620	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2020"	"2020"	0	685	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2021"	"2021"	0	734	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2022 "	"2022"	0	810	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Male"	"M"	"Asian"	"A"	"2018"	"2018"	0	14031	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Male"	"M"	"Asian"	"A"	"2019"	"2019"	0	14829	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Male"	"M"	"Asian"	"A"	"2020"	"2020"	0	15554	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Male"	"M"	"Asian"	"A"	"2021"	"2021"	0	16486	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Male"	"M"	"Asian"	"A"	"2022 "	"2022"	0	17540	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2018"	"2018"	0	92	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2019"	"2019"	0	104	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2020"	"2020"	0	105	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2021"	"2021"	0	118	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2022 "	"2022"	0	135	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	13	170289	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Male"	"M"	"More than one race"	"M"	"2018"	"2018"	0	1207	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Male"	"M"	"More than one race"	"M"	"2019"	"2019"	0	1267	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Male"	"M"	"More than one race"	"M"	"2020"	"2020"	0	1366	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Male"	"M"	"More than one race"	"M"	"2021"	"2021"	0	1429	Unreliable
	"New Jersey"	"34"	"75-84 years"	"75-84"	"Male"	"M"	"More than one race"	"M"	"2022 "	"2022"	0	1720	Unreliable
