"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Single Race 6"	"Single Race 6 Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"New York"	"36"	"60 years"	"60"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	76	95344	79.7
	"New York"	"36"	"61 years"	"61"	"Female"	"F"	"Black or African American"	"2054-5"	"2021"	"2021"	11	25000	Unreliable
	"New York"	"36"	"61 years"	"61"	"Female"	"F"	"Black or African American"	"2054-5"	"2022 "	"2022"	10	24540	Unreliable
	"New York"	"36"	"61 years"	"61"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	10	96425	Unreliable
	"New York"	"36"	"61 years"	"61"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	23	99322	23.2
	"New York"	"36"	"61 years"	"61"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	15	97131	Unreliable
	"New York"	"36"	"61 years"	"61"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	19	18624	Unreliable
	"New York"	"36"	"61 years"	"61"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	32	20523	155.9
	"New York"	"36"	"61 years"	"61"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	45	20100	223.9
	"New York"	"36"	"61 years"	"61"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	32	91414	35.0
	"New York"	"36"	"61 years"	"61"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	69	97140	71.0
	"New York"	"36"	"61 years"	"61"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	54	95654	56.5
	"New York"	"36"	"62 years"	"62"	"Female"	"F"	"Black or African American"	"2054-5"	"2020"	"2020"	10	22341	Unreliable
	"New York"	"36"	"62 years"	"62"	"Female"	"F"	"Black or African American"	"2054-5"	"2022 "	"2022"	16	24420	Unreliable
	"New York"	"36"	"62 years"	"62"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	20	98200	20.4
	"New York"	"36"	"62 years"	"62"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	15	95575	Unreliable
	"New York"	"36"	"62 years"	"62"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	30	17743	169.1
	"New York"	"36"	"62 years"	"62"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	38	19363	196.3
	"New York"	"36"	"62 years"	"62"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	61	20049	304.3
	"New York"	"36"	"62 years"	"62"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	26	89819	28.9
	"New York"	"36"	"62 years"	"62"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	40	95198	42.0
	"New York"	"36"	"62 years"	"62"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	51	93677	54.4
	"New York"	"36"	"63 years"	"63"	"Female"	"F"	"Black or African American"	"2054-5"	"2020"	"2020"	10	22242	Unreliable
	"New York"	"36"	"63 years"	"63"	"Female"	"F"	"Black or African American"	"2054-5"	"2021"	"2021"	10	22665	Unreliable
	"New York"	"36"	"63 years"	"63"	"Female"	"F"	"Black or African American"	"2054-5"	"2022 "	"2022"	11	23269	Unreliable
	"New York"	"36"	"63 years"	"63"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	15	93350	Unreliable
	"New York"	"36"	"63 years"	"63"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	17	97052	Unreliable
	"New York"	"36"	"63 years"	"63"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	33	16944	194.8
	"New York"	"36"	"63 years"	"63"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	39	18449	211.4
	"New York"	"36"	"63 years"	"63"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	43	18773	229.1
	"New York"	"36"	"63 years"	"63"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	30	87295	34.4
	"New York"	"36"	"63 years"	"63"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	37	93432	39.6
	"New York"	"36"	"63 years"	"63"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	42	91481	45.9
	"New York"	"36"	"64 years"	"64"	"Female"	"F"	"Black or African American"	"2054-5"	"2022 "	"2022"	14	22087	Unreliable
	"New York"	"36"	"64 years"	"64"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	12	93368	Unreliable
	"New York"	"36"	"64 years"	"64"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	16	16012	Unreliable
	"New York"	"36"	"64 years"	"64"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	18	17520	Unreliable
	"New York"	"36"	"64 years"	"64"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	33	17724	186.2
	"New York"	"36"	"64 years"	"64"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	26	83318	31.2
	"New York"	"36"	"64 years"	"64"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	32	90849	35.2
	"New York"	"36"	"64 years"	"64"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	33	89518	36.9
	"New York"	"36"	"65 years"	"65"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	14	91387	Unreliable
	"New York"	"36"	"65 years"	"65"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	16	15489	Unreliable
	"New York"	"36"	"65 years"	"65"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	28	16463	170.1
	"New York"	"36"	"65 years"	"65"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	38	16974	223.9
	"New York"	"36"	"65 years"	"65"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	17	82931	Unreliable
	"New York"	"36"	"65 years"	"65"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	29	86196	33.6
	"New York"	"36"	"65 years"	"65"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	49	87014	56.3
	"New York"	"36"	"66 years"	"66"	"Female"	"F"	"Black or African American"	"2054-5"	"2021"	"2021"	10	20083	Unreliable
	"New York"	"36"	"66 years"	"66"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	12	89368	Unreliable
	"New York"	"36"	"66 years"	"66"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	10	87620	Unreliable
	"New York"	"36"	"66 years"	"66"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	11	13869	Unreliable
	"New York"	"36"	"66 years"	"66"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	15	15677	Unreliable
	"New York"	"36"	"66 years"	"66"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	35	15888	220.3
	"New York"	"36"	"66 years"	"66"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	17	77770	Unreliable
	"New York"	"36"	"66 years"	"66"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	31	84062	36.9
	"New York"	"36"	"66 years"	"66"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	24	82566	29.1
	"New York"	"36"	"67 years"	"67"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	12	86558	Unreliable
	"New York"	"36"	"67 years"	"67"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	19	14234	Unreliable
	"New York"	"36"	"67 years"	"67"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	29	14985	193.5
	"New York"	"36"	"67 years"	"67"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	17	74437	Unreliable
	"New York"	"36"	"67 years"	"67"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	24	80333	29.9
	"New York"	"36"	"67 years"	"67"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	19	80342	Unreliable
	"New York"	"36"	"68 years"	"68"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	12	13004	Unreliable
	"New York"	"36"	"68 years"	"68"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	23	13608	169.0
	"New York"	"36"	"68 years"	"68"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	16	71535	Unreliable
	"New York"	"36"	"68 years"	"68"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	14	76798	Unreliable
	"New York"	"36"	"68 years"	"68"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	25	76591	32.6
	"New York"	"36"	"69 years"	"69"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	15	12296	Unreliable
	"New York"	"36"	"69 years"	"69"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	16	68639	Unreliable
	"New York"	"36"	"69 years"	"69"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	19	74029	Unreliable
	"New York"	"36"	"69 years"	"69"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	11	73219	Unreliable
	"New York"	"36"	"70 years"	"70"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	16	11672	Unreliable
	"New York"	"36"	"70 years"	"70"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	13	69890	Unreliable
	"New York"	"36"	"70 years"	"70"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	13	70393	Unreliable
	"New York"	"36"	"71 years"	"71"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	13	11235	Unreliable
	"New York"	"36"	"73 years"	"73"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	10	61073	Unreliable
	"North Carolina"	"37"	"18 years"	"18"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	11	48186	Unreliable
	"North Carolina"	"37"	"19 years"	"19"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	16	50449	Unreliable
	"North Carolina"	"37"	"19 years"	"19"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	19	51030	Unreliable
	"North Carolina"	"37"	"20 years"	"20"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	14	47824	Unreliable
	"North Carolina"	"37"	"20 years"	"20"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	22	52000	42.3
	"North Carolina"	"37"	"20 years"	"20"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	12	51698	Unreliable
	"North Carolina"	"37"	"20 years"	"20"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	11	52818	Unreliable
	"North Carolina"	"37"	"21 years"	"21"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	10	49768	Unreliable
	"North Carolina"	"37"	"21 years"	"21"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	20	50967	39.2
	"North Carolina"	"37"	"21 years"	"21"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	20	50769	39.4
	"North Carolina"	"37"	"21 years"	"21"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	16	55408	Unreliable
	"North Carolina"	"37"	"22 years"	"22"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	11	44774	Unreliable
	"North Carolina"	"37"	"22 years"	"22"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	11	44472	Unreliable
	"North Carolina"	"37"	"22 years"	"22"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	15	48748	Unreliable
	"North Carolina"	"37"	"22 years"	"22"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	19	49595	Unreliable
	"North Carolina"	"37"	"22 years"	"22"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	22	48959	44.9
	"North Carolina"	"37"	"22 years"	"22"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	19	53242	Unreliable
	"North Carolina"	"37"	"23 years"	"23"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	12	44358	Unreliable
	"North Carolina"	"37"	"23 years"	"23"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	12	47238	Unreliable
	"North Carolina"	"37"	"23 years"	"23"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	10	17273	Unreliable
	"North Carolina"	"37"	"23 years"	"23"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	31	47715	65.0
	"North Carolina"	"37"	"23 years"	"23"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	28	47173	59.4
	"North Carolina"	"37"	"23 years"	"23"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	28	50499	55.4
	"North Carolina"	"37"	"24 years"	"24"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	13	44651	Unreliable
	"North Carolina"	"37"	"24 years"	"24"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	12	44058	Unreliable
	"North Carolina"	"37"	"24 years"	"24"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	12	45690	Unreliable
	"North Carolina"	"37"	"24 years"	"24"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	10	16916	Unreliable
	"North Carolina"	"37"	"24 years"	"24"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	33	47766	69.1
	"North Carolina"	"37"	"24 years"	"24"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	36	46253	77.8
	"North Carolina"	"37"	"24 years"	"24"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	24	48495	49.5
	"North Carolina"	"37"	"25 years"	"25"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	17	45579	Unreliable
	"North Carolina"	"37"	"25 years"	"25"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	21	44316	47.4
	"North Carolina"	"37"	"25 years"	"25"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	14	44865	Unreliable
	"North Carolina"	"37"	"25 years"	"25"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	10	17263	Unreliable
	"North Carolina"	"37"	"25 years"	"25"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	15	16029	Unreliable
	"North Carolina"	"37"	"25 years"	"25"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	13	16601	Unreliable
	"North Carolina"	"37"	"25 years"	"25"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	38	48119	79.0
	"North Carolina"	"37"	"25 years"	"25"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	44	46076	95.5
	"North Carolina"	"37"	"25 years"	"25"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	35	47284	74.0
	"North Carolina"	"37"	"26 years"	"26"	"Female"	"F"	"Black or African American"	"2054-5"	"2021"	"2021"	11	17116	Unreliable
	"North Carolina"	"37"	"26 years"	"26"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	17	46785	Unreliable
	"North Carolina"	"37"	"26 years"	"26"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	24	44954	53.4
	"North Carolina"	"37"	"26 years"	"26"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	24	45165	53.1
	"North Carolina"	"37"	"26 years"	"26"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	44	48783	90.2
	"North Carolina"	"37"	"26 years"	"26"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	52	46559	111.7
	"North Carolina"	"37"	"26 years"	"26"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	38	47315	80.3
	"North Carolina"	"37"	"27 years"	"27"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	13	46731	Unreliable
	"North Carolina"	"37"	"27 years"	"27"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	15	46044	Unreliable
	"North Carolina"	"37"	"27 years"	"27"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	17	45838	Unreliable
	"North Carolina"	"37"	"27 years"	"27"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	11	17515	Unreliable
	"North Carolina"	"37"	"27 years"	"27"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	11	16972	Unreliable
	"North Carolina"	"37"	"27 years"	"27"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	37	49166	75.3
	"North Carolina"	"37"	"27 years"	"27"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	55	47243	116.4
	"North Carolina"	"37"	"27 years"	"27"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	44	47796	92.1
	"North Carolina"	"37"	"28 years"	"28"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	12	48422	Unreliable
	"North Carolina"	"37"	"28 years"	"28"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	17	46452	Unreliable
	"North Carolina"	"37"	"28 years"	"28"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	15	46536	Unreliable
	"North Carolina"	"37"	"28 years"	"28"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	11	19118	Unreliable
	"North Carolina"	"37"	"28 years"	"28"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	11	18032	Unreliable
	"North Carolina"	"37"	"28 years"	"28"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	30	17761	168.9
	"North Carolina"	"37"	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	51	50056	101.9
	"North Carolina"	"37"	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	56	47563	117.7
	"North Carolina"	"37"	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	59	48336	122.1
	"North Carolina"	"37"	"29 years"	"29"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	16	49896	Unreliable
	"North Carolina"	"37"	"29 years"	"29"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	21	47717	44.0
	"North Carolina"	"37"	"29 years"	"29"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	24	47030	51.0
	"North Carolina"	"37"	"29 years"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	12	18780	Unreliable
	"North Carolina"	"37"	"29 years"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	20	18330	109.1
	"North Carolina"	"37"	"29 years"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	16	18425	Unreliable
	"North Carolina"	"37"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	46	51226	89.8
	"North Carolina"	"37"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	63	48252	130.6
	"North Carolina"	"37"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	46	48640	94.6
	"North Carolina"	"37"	"30 years"	"30"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	13	50057	Unreliable
	"North Carolina"	"37"	"30 years"	"30"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	24	48755	49.2
	"North Carolina"	"37"	"30 years"	"30"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	22	48187	45.7
	"North Carolina"	"37"	"30 years"	"30"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	22	17987	122.3
	"North Carolina"	"37"	"30 years"	"30"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	20	17971	111.3
	"North Carolina"	"37"	"30 years"	"30"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	20	18447	108.4
	"North Carolina"	"37"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	59	50670	116.4
	"North Carolina"	"37"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	53	49100	107.9
	"North Carolina"	"37"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	52	49304	105.5
	"North Carolina"	"37"	"31 years"	"31"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	21	48609	43.2
	"North Carolina"	"37"	"31 years"	"31"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	21	49116	42.8
	"North Carolina"	"37"	"31 years"	"31"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	33	49215	67.1
	"North Carolina"	"37"	"31 years"	"31"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	16	17361	Unreliable
	"North Carolina"	"37"	"31 years"	"31"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	20	18360	108.9
	"North Carolina"	"37"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	45	48467	92.8
	"North Carolina"	"37"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	62	49195	126.0
	"North Carolina"	"37"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	55	50192	109.6
	"North Carolina"	"37"	"32 years"	"32"	"Female"	"F"	"Black or African American"	"2054-5"	"2022 "	"2022"	10	19184	Unreliable
	"North Carolina"	"37"	"32 years"	"32"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	21	47512	44.2
	"North Carolina"	"37"	"32 years"	"32"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	25	48086	52.0
	"North Carolina"	"37"	"32 years"	"32"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	22	49693	44.3
	"North Carolina"	"37"	"32 years"	"32"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	12	15738	Unreliable
	"North Carolina"	"37"	"32 years"	"32"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	12	16377	Unreliable
	"North Carolina"	"37"	"32 years"	"32"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	22	17826	123.4
	"North Carolina"	"37"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	45	46979	95.8
	"North Carolina"	"37"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	60	47783	125.6
	"North Carolina"	"37"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	65	50297	129.2
	"North Carolina"	"37"	"33 years"	"33"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	18	46557	Unreliable
	"North Carolina"	"37"	"33 years"	"33"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	28	47537	58.9
	"North Carolina"	"37"	"33 years"	"33"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	19	48496	Unreliable
	"North Carolina"	"37"	"33 years"	"33"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	17	15582	Unreliable
	"North Carolina"	"37"	"33 years"	"33"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	24	16844	142.5
	"North Carolina"	"37"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	44	45950	95.8
	"North Carolina"	"37"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	56	46723	119.9
	"North Carolina"	"37"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	63	48660	129.5
	"North Carolina"	"37"	"34 years"	"34"	"Female"	"F"	"Black or African American"	"2054-5"	"2022 "	"2022"	10	17610	Unreliable
	"North Carolina"	"37"	"34 years"	"34"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	17	46201	Unreliable
	"North Carolina"	"37"	"34 years"	"34"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	31	46705	66.4
	"North Carolina"	"37"	"34 years"	"34"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	24	47845	50.2
	"North Carolina"	"37"	"34 years"	"34"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	11	14545	Unreliable
	"North Carolina"	"37"	"34 years"	"34"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	20	15001	133.3
	"North Carolina"	"37"	"34 years"	"34"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	27	15784	171.1
	"North Carolina"	"37"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	57	46247	123.3
	"North Carolina"	"37"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	50	46199	108.2
	"North Carolina"	"37"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	66	47580	138.7
	"North Carolina"	"37"	"35 years"	"35"	"Female"	"F"	"Black or African American"	"2054-5"	"2022 "	"2022"	13	16865	Unreliable
	"North Carolina"	"37"	"35 years"	"35"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	17	46692	Unreliable
	"North Carolina"	"37"	"35 years"	"35"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	19	46448	Unreliable
	"North Carolina"	"37"	"35 years"	"35"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	24	46977	51.1
	"North Carolina"	"37"	"35 years"	"35"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	10	14364	Unreliable
	"North Carolina"	"37"	"35 years"	"35"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	20	14669	136.3
	"North Carolina"	"37"	"35 years"	"35"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	22	15220	144.5
	"North Carolina"	"37"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	46	46400	99.1
	"North Carolina"	"37"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	56	46290	121.0
	"North Carolina"	"37"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	47	47100	99.8
	"North Carolina"	"37"	"36 years"	"36"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	20	45141	44.3
	"North Carolina"	"37"	"36 years"	"36"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	25	46342	53.9
	"North Carolina"	"37"	"36 years"	"36"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	28	46640	60.0
	"North Carolina"	"37"	"36 years"	"36"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	15	14195	Unreliable
	"North Carolina"	"37"	"36 years"	"36"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	14	14885	Unreliable
	"North Carolina"	"37"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	47	44725	105.1
	"North Carolina"	"37"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	41	46384	88.4
	"North Carolina"	"37"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	58	47168	123.0
	"North Carolina"	"37"	"37 years"	"37"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	17	46232	Unreliable
	"North Carolina"	"37"	"37 years"	"37"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	25	45256	55.2
	"North Carolina"	"37"	"37 years"	"37"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	18	46497	Unreliable
	"North Carolina"	"37"	"37 years"	"37"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	15	13960	Unreliable
	"North Carolina"	"37"	"37 years"	"37"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	15	13625	Unreliable
	"North Carolina"	"37"	"37 years"	"37"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	13	14488	Unreliable
